vehicle_id,last_service_date,mileage_km,engine_hours,vehicle_age_years,fault_code_count,oil_temp_avg_celsius,vibration_level,battery_voltage,engine_load_percent,fuel_efficiency_kmpl,vehicle_type,fuel_type,region,road_condition,weather_condition,maintenance_required,failure_component,time_to_failure_days
1763,2025-09-06 11:24:36.978477,164435.34689284925,3727.0965894938936,9,4,101.76317141978734,0.5812567549986066,13.165936831663604,51.41651410275318,11.754748661262258,SUV,Diesel,North,Urban,Hot,1,Engine,31.95048279913839
1187,2025-05-01 11:24:36.978477,109719.84461573635,2852.1895882946856,12,4,103.28048162092799,0.3728712335721368,12.32371884796421,78.4520024652818,18.9331505900788,SUV,Diesel,East,Rural,Rainy,1,Brake System,30.324133261284874
1379,2025-07-25 11:24:36.978477,33591.836019411116,673.8519635149169,9,6,94.2291724654786,0.6166154228050428,11.942161768834557,57.065649941850985,10.577603343320547,Van,Petrol,West,Urban,Normal,1,Brake System,37.02797218427365
1492,2025-10-30 11:24:36.978477,218627.09330260634,6200.562710520039,4,7,85.25910781930426,0.9736267851963897,12.70487761736074,68.70093039172126,5.8747633410667115,SUV,Electric,South,Highway,Normal,1,Brake System,18.759147759731334
1040,2025-11-10 11:24:36.978477,193285.70385939706,4025.422773821862,9,1,88.06404728931332,0.6600372107024961,12.273969380351145,50.24821263266661,7.519722268518277,SUV,Diesel,West,Urban,Hot,0,nan,175.17188779292607
1156,2026-02-07 11:24:36.978477,114971.76194181372,3940.9810665236155,12,2,94.64955486430604,0.6164466424476646,,58.87299771926853,10.408557753318018,Truck,Diesel,East,Urban,Hot,0,nan,216.05937328305058
1014,2025-10-20 11:24:36.978477,153099.03158421948,2893.8810232126866,6,3,105.20969792579939,0.630130069219072,11.61397872103262,80.12740926647359,23.30977474598631,Sedan,Petrol,South,Urban,Rainy,1,Transmission,21.9589184597597
1812,2025-05-15 11:24:36.978477,200409.83257478417,5336.6940380945625,1,3,79.07923216230706,0.6157590907996738,12.8861549693837,83.7134873771323,11.547708193391397,Sedan,Petrol,West,Urban,Rainy,0,nan,179.35415708357783
1064,2025-06-14 11:24:36.978477,220653.2739679914,6911.168838317126,10,2,88.33944410857876,0.5920946526917698,12.201673071150106,71.10303981452675,,Truck,Petrol,East,Rural,Normal,1,Brake System,19.772789706127547
1856,2025-05-20 11:24:36.978477,146255.5585409233,3004.7637554941393,13,2,96.77649010749401,0.528040771772845,11.586610917887157,57.24019068319025,14.630275766033307,Sedan,Petrol,South,Urban,Hot,1,Cooling System,20.965863201434672
1838,2025-06-08 11:24:36.978477,104878.43633135583,1962.6710154444836,14,2,104.06936114476787,0.8703989610504621,11.751536134066281,84.04778869269958,18.615560953237065,Truck,Electric,South,Rural,Cold,1,Engine,4.40640737670704
1520,2025-08-10 11:24:36.978477,227856.10733330174,4336.609718186601,6,4,79.159901615356,0.4085927549720796,12.71845490995674,95.75196942735666,14.859429577161109,Truck,Diesel,West,Urban,Cold,0,nan,299.5434636815445
1343,2025-12-06 11:24:36.978477,145683.15524681823,4533.026142001559,9,3,86.15233946723112,0.6327854956388407,10.9220746358783,52.82501061726765,12.141296462821678,SUV,Diesel,North,Highway,Rainy,0,nan,190.49953149638472
1128,2025-03-25 11:24:36.978477,131168.11960954475,2904.505064679196,13,2,67.1049990792684,0.5160243509297924,12.341680518083377,64.66207124869726,20.957127665198534,Truck,Electric,East,Highway,Rainy,0,nan,244.5636108678647
1647,2025-06-26 11:24:36.978477,155792.79382171584,3762.5893090312356,2,6,110.71207071880565,0.3748546244847134,12.77242139637175,63.989942820310524,16.445971839129918,Truck,Diesel,East,Rural,Cold,0,nan,306.8389553749944
1471,2026-01-21 11:24:36.978477,209283.60318411217,4476.355384629217,6,4,81.70821177537866,0.48329108427286194,13.167682934733659,51.30902317224397,13.818116089602528,Truck,Electric,West,Rural,Rainy,0,nan,163.1115139705152
1062,2025-10-14 11:24:36.978477,137672.07713350307,3475.8666855894594,2,2,100.9541661639467,0.4190969883340939,12.424138175733347,56.3742209336278,18.327857890181733,SUV,Diesel,East,Urban,Hot,0,nan,298.07054112673643
1138,2025-10-04 11:24:36.978477,199159.95601617644,5094.530797582673,4,2,112.15078636080187,0.3570608189308918,10.881835505046936,69.70382769870824,,Sedan,Diesel,East,Highway,Normal,0,nan,217.62455994837134
1498,2025-06-11 11:24:36.978477,127487.47072996144,2476.388612139055,8,2,111.85269962542361,0.6630847350271898,12.835285418562394,75.78378234098412,12.524110269168455,Van,Diesel,North,None,Cold,0,nan,144.92134591586148
1592,2025-04-16 11:24:36.978477,176543.32077464915,3452.313010122355,13,6,73.35045228541355,0.888935986579951,12.704480458915462,100.86322661071259,10.168647349044146,Van,Electric,North,Urban,Rainy,1,Transmission,22.31247769777838
1391,2026-02-05 11:24:36.978477,83114.6968173322,1709.1981008272332,7,4,107.17737175296234,0.4071481698398568,13.563510923018782,55.100408151570335,9.535231594642164,Van,Diesel,South,Highway,Hot,0,nan,325.4673922373782
1674,2025-08-28 11:24:36.978477,204176.56474739325,4424.4965899196295,11,6,104.77868930613944,0.4997764379090059,13.614438996318729,47.81764838278467,12.928624396135659,SUV,Petrol,West,Highway,Normal,1,Transmission,16.17975638553508
1418,2025-06-14 11:24:36.978477,99437.50375381474,2192.61999790866,12,3,106.52932760910619,0.5467815052976522,12.441020633242236,36.345004344785686,8.95123786981539,Truck,Diesel,North,Highway,Cold,0,nan,317.0652336768144
1288,2025-03-19 11:24:36.978477,167557.2258612417,6278.971529373763,13,3,,0.6476466786449778,,77.62048442075505,18.29918915589962,SUV,Petrol,South,Highway,Cold,1,Transmission,1.0
1378,2025-08-12 11:24:36.978477,50805.90642440411,1069.9114451033975,9,1,87.87962975320848,0.6557993979661321,12.851050457807052,84.09900464540596,,Truck,Diesel,East,Urban,Normal,0,nan,131.1589113426947
1772,2025-08-26 11:24:36.978477,141488.8598789905,3205.22912161007,7,4,74.60889446585031,0.7268798116382053,13.179424899980535,62.294716908962464,,Sedan,Diesel,South,Rural,Hot,0,nan,243.24628866305136
1489,2025-10-26 11:24:36.978477,151287.39151168868,4440.181775912831,1,3,89.26199874711101,0.36442929665214574,12.467900085659283,69.9924386632723,13.415005984618347,Truck,Diesel,South,Rural,Normal,0,nan,135.19163527756564
1230,2025-11-22 11:24:36.978477,99120.45074345826,1998.2735247810315,2,6,104.6949906999663,0.27516534038385115,12.246065043461378,53.26625391694597,17.962751575266267,Truck,Diesel,North,Urban,Cold,0,nan,189.358872273798
1040,2025-07-21 11:24:36.978477,133413.52165398942,2669.6900584812597,6,4,118.45007493694291,0.4164389183168463,13.723864709913236,65.40698043851839,13.15736710485751,Sedan,Petrol,West,Highway,Rainy,0,nan,238.94857986849155
1027,2025-03-08 11:24:36.978477,155726.05019106687,2940.1290143756355,7,5,105.23280253376485,0.4630238352695709,11.699338484962942,76.09097959946823,12.797244107868949,Truck,Diesel,West,None,Hot,0,nan,231.74196001234958
1134,2025-07-28 11:24:36.978477,173796.11915269564,4628.300654151658,3,3,99.82930468244672,0.5065062319540777,12.026135721270606,112.3863122535187,22.898406931242278,Sedan,Petrol,North,Highway,Normal,0,nan,212.72625533382896
1200,2025-10-29 11:24:36.978477,146008.58651390517,3515.102973824793,9,2,,0.3831855936526157,12.757416120650793,49.51928837660388,9.85678045552189,Truck,Diesel,East,Highway,Cold,0,nan,218.92502017280904
1839,2025-04-08 11:24:36.978477,219946.629684698,4215.262842688144,13,0,,0.5950576168617029,12.195741078502977,48.56312685979455,12.131084261297957,SUV,Petrol,East,Urban,Cold,0,nan,239.75807506669418
1779,2025-05-17 11:24:36.978477,209495.73773480204,6071.628874189763,7,3,,0.6682297365026385,12.647873564690569,49.3381757238749,7.168967538478225,SUV,Petrol,West,Highway,Rainy,0,nan,304.1488884520133
1929,2026-01-16 11:24:36.978477,138162.73211619063,2825.4553973414354,14,5,93.63799877721834,0.7649757349091728,13.190622749416795,65.01725224564917,17.414958142191644,Truck,Diesel,East,Highway,Hot,1,Transmission,29.28057571445326
1032,2025-09-19 11:24:36.978477,60180.148823197786,1099.0001787226288,6,1,,0.43704876856213126,11.46819526589283,96.65573612557503,13.125081721200095,Truck,Petrol,North,Highway,Hot,0,nan,124.47149078386927
1047,2025-01-23 11:24:36.978477,110775.42710846878,2486.0912402028484,13,3,93.39735967933206,0.6148091358447462,,65.7082682672905,18.690678807520563,Truck,Diesel,South,Urban,Hot,0,nan,227.2347930517214
1502,2025-03-28 11:24:36.978477,6252.446236538817,114.70038246901125,6,1,112.51708546407374,0.7970253442706043,13.706373639103708,75.18035474417296,,Sedan,Diesel,West,Urban,Normal,0,nan,162.18592485223468
1406,2026-02-06 11:24:36.978477,129012.2083232396,3187.50357118377,1,4,106.9979660676691,0.25833367425909026,12.596082368112864,43.79802568689046,7.38466111672591,Truck,Electric,North,Rural,Cold,0,nan,191.81670223018398
1573,2025-01-19 11:24:36.978477,224105.20653824206,7573.270587757641,13,5,84.8113559974999,0.4725429588234918,12.335658160145627,46.69468563360736,10.358989700330884,Sedan,Diesel,West,Urban,Normal,1,Battery,10.810727102385924
1727,2025-12-05 11:24:36.978477,187460.5225863931,6193.382052741311,5,2,104.17128475390936,0.33448970653058413,12.028081484041616,64.93572080437586,6.796536474445833,Van,Diesel,North,None,Rainy,0,nan,157.0100321465484
1804,2025-01-29 11:24:36.978477,145010.6329940583,3089.1951324936176,10,2,98.08062786519012,0.6580212158829886,13.034796464878161,114.54702864807835,9.400573059785987,Sedan,Diesel,South,Highway,Rainy,1,Battery,11.307891657928392
1098,2025-04-05 11:24:36.978477,96352.14165956438,3849.88728741103,3,2,,0.9637770503182096,11.719314800998497,40.78502770246255,2.9701769498652872,Truck,Diesel,West,Urban,Hot,0,nan,120.89941104055832
1683,2025-09-10 11:24:36.978477,147338.25740531136,3284.6478321309496,7,3,119.84142413691734,0.46418027970570414,13.144599457072875,91.58242866187774,12.881052963333065,Van,Petrol,South,Urban,Hot,1,Battery,23.748034994649135
1871,2026-01-13 11:24:36.978477,267873.6485659203,9068.733770965919,10,2,98.65413452139646,0.8638399663448966,12.008338069790119,64.18625814393538,14.66164865069767,Van,Petrol,North,Urban,Cold,0,nan,117.83741777246831
1725,2025-02-22 11:24:36.978477,229261.91623127455,4204.244822068655,3,4,99.23033874207829,0.8010950952276006,11.707280442881322,44.85700832573278,11.777093529667862,Van,Diesel,East,Highway,Cold,0,nan,166.6404107893342
1986,2025-09-14 11:24:36.978477,130982.284363932,4381.583178302769,5,1,104.48113076782624,0.6135052623454257,11.447047125719264,46.063408322588806,15.300907567382549,Sedan,Diesel,North,Rural,Hot,0,nan,242.36552740904563
1546,2025-10-06 11:24:36.978477,51083.179215639335,1228.7313633355138,7,4,101.8243314650235,0.5203644631684681,12.339586587274104,98.50491476908753,,Truck,Diesel,South,Rural,Rainy,0,nan,255.33574663628292
1960,2025-08-04 11:24:36.978477,272485.77773172985,6044.041473541844,14,4,106.77315987188352,0.49571986873017304,,62.49546452967844,13.730404037090643,Sedan,Petrol,South,Urban,Cold,1,Transmission,16.67536439867883
1738,2025-02-15 11:24:36.978477,96269.60247475345,1941.5110345113385,3,1,80.30321944171516,0.9393817879585533,11.658317504108583,69.54928516640533,,Van,Diesel,West,Urban,Cold,0,nan,215.57193310024323
1612,2025-06-30 11:24:36.978477,171804.52025596306,4430.473775629932,13,3,111.85155824256,0.45199236810214505,,92.26849303428435,13.623716793550386,Sedan,Diesel,West,Rural,Hot,1,Cooling System,33.950686790386136
1942,2025-02-15 11:24:36.978477,46476.98805843177,876.6933399633797,13,3,99.72093121711993,0.6886952159783867,10.79344275155264,72.49489082833395,14.757527638983142,Truck,Petrol,South,Urban,Rainy,0,nan,250.82891508233735
1461,2025-02-15 11:24:36.978477,120614.91618835057,3060.718117593805,10,2,97.9499374711904,0.44265111423604564,12.09180481773822,85.58521982485189,13.468939609500797,Truck,Electric,South,Highway,Rainy,0,nan,225.0746844588941
1642,2026-01-21 11:24:36.978477,46232.996200836555,1419.8539009253082,2,1,86.05128204948527,0.27839881368447167,14.376975328884331,68.41201855396938,11.720425789740089,Truck,Petrol,West,Urban,Cold,0,nan,161.98337975648272
1768,2025-03-16 11:24:36.978477,70286.87384026169,1642.5599073117237,6,1,84.17485899958302,0.4332580441844732,10.672120699470982,58.62751220372276,17.33805800185378,SUV,Petrol,North,Highway,Rainy,0,nan,257.00515987285456
1004,2025-12-10 11:24:36.978477,84517.0700295711,1889.0646806314758,8,1,83.88899297161488,0.9054651788298205,12.670439889680983,59.0602809779451,12.94560135038993,Truck,Petrol,West,Urban,Cold,0,nan,150.13634887631707
1217,2025-03-27 11:24:36.978477,168620.27162090267,4192.267553776866,4,0,89.21201000590835,0.8532279921071472,12.714351765497394,92.4774948809652,14.44002073721172,Truck,Diesel,North,Urban,Rainy,0,nan,181.83044675140496
1502,2025-06-07 11:24:36.978477,134234.58944015583,2856.330770278156,9,1,95.71145938789493,0.5021374183347997,12.060345387898316,77.14444698808447,16.18685645922633,Truck,Diesel,North,Urban,Hot,0,nan,327.97047621573245
1766,2025-08-31 11:24:36.978477,302735.54642294534,8047.106325994039,12,4,78.78120811733791,1.145717383756018,12.512706586606082,71.40769582309639,16.66433306203869,Truck,Petrol,West,Highway,Rainy,1,Transmission,19.538703396612664
1397,2025-02-05 11:24:36.978477,208027.83951572457,8278.033135139747,12,3,116.18827474016227,0.8838410835871202,11.809537548029269,40.21201429103469,10.983737426569046,SUV,Diesel,West,Urban,Hot,1,Cooling System,23.99727811042466
1870,2025-11-23 11:24:36.978477,209329.4626926462,6355.610702014992,8,2,101.0256021631371,0.46133791300833354,11.844459614791957,84.55108785052202,17.579791770458982,SUV,Diesel,East,Urban,Rainy,0,nan,300.09703104184683
1794,2025-08-05 11:24:36.978477,170220.0523269317,3189.0054248171723,7,3,82.37606303251982,0.5474486142221213,12.875888986147858,109.86845924861534,12.896473290948103,Truck,Diesel,West,Rural,Cold,0,nan,66.97466247519372
1392,2025-08-25 11:24:36.978477,156563.11893181305,3268.7664660218466,14,6,,0.5477087895543872,10.434293413750193,79.56346422104573,17.606889106566612,Van,Petrol,East,Urban,Hot,1,Cooling System,8.15189592062135
1206,2025-09-17 11:24:36.978477,211343.4393237615,6887.288597137709,7,6,88.8997297530273,0.4655702126007695,12.032772230109517,63.40073638919901,14.811127308183828,Van,Diesel,North,Urban,Cold,1,Engine,18.082810856829862
1014,2025-03-14 11:24:36.978477,5000.0,185.18799896005962,3,4,85.7257597695897,0.7138528391729473,12.661665881009114,81.18700065588544,12.469137053143525,Truck,Petrol,East,Rural,Cold,0,nan,281.2329071221218
1857,2026-01-29 11:24:36.978477,102667.34100271609,2890.091485068089,14,7,110.55817347241829,0.6640744141461089,12.201628288425143,92.6005721345874,11.644432230742467,Truck,Petrol,South,Urban,Cold,1,Transmission,28.18205075313629
1553,2026-01-13 11:24:36.978477,58370.34185908857,1165.3311989491322,6,5,87.12344044795564,0.7059485925953768,13.321919890888623,43.4179199841269,8.160728524497271,Van,Petrol,South,Urban,Cold,0,nan,132.33139158591877
1891,2025-06-08 11:24:36.978477,26942.648822089424,956.1121120902288,13,4,95.60935034281621,0.7110363625719525,12.483604968966882,50.21539302609519,13.049029115442535,SUV,Electric,East,Highway,Cold,0,nan,108.49605012750351
1460,2025-08-21 11:24:36.978477,93878.3158719014,2273.0487980179323,13,4,,0.665719091280352,12.557971777801402,59.95096129200138,6.80896528327965,Van,Diesel,East,Urban,Cold,1,Transmission,14.961128780701182
1690,2025-11-25 11:24:36.978477,71132.74353383371,2139.33015959371,5,4,109.17213640749998,0.4198460284371369,,76.44936997754093,11.034637773321625,Sedan,Petrol,South,Highway,Rainy,0,nan,169.2197465692588
1574,2025-02-05 11:24:36.978477,211651.7653846172,4523.667300087978,1,3,98.06904295397187,0.5684275539090533,11.65343337603629,53.68856539510608,,Van,Diesel,East,Urban,Rainy,0,nan,247.37159654132685
1863,2025-11-02 11:24:36.978477,145497.92172121548,5817.052674241633,11,4,74.26354422421139,0.5957113940235218,12.789802370538247,71.92273628659032,,SUV,Diesel,East,Urban,Hot,0,nan,191.04914156147484
1742,2025-04-08 11:24:36.978477,19402.15341044456,582.3810015756744,3,1,82.19860440305503,0.5608764284795437,13.779841033256904,29.376102654697178,6.841372182455881,Van,Diesel,North,Urban,Rainy,0,nan,167.484673849763
1240,2025-05-24 11:24:36.978477,158842.49175850837,3500.4672686613508,13,4,,0.7422558444398077,10.867730931012643,70.05525622619452,12.685805658255147,Sedan,Petrol,West,Rural,Hot,1,Brake System,16.00790195262013
1563,2025-07-07 11:24:36.978477,79268.39486208954,1914.579203024349,12,5,105.35389102692156,0.5979122093844039,11.621384122151179,85.97664298392128,7.1633999063282054,Truck,Petrol,East,Urban,Rainy,1,Engine,21.96828831099325
1095,2025-11-06 11:24:36.978477,143737.71387456355,2971.8770748961583,1,1,102.87267384100087,0.8972510546044731,,73.16472840928026,4.665175467749117,Van,Petrol,East,Highway,Normal,0,nan,161.83664589715212
1899,2026-01-15 11:24:36.978477,163623.30100992965,5503.5913553256805,4,4,86.31633434219412,0.567725384470252,12.1866397483827,94.01276417030638,,SUV,Petrol,East,Urban,Normal,1,Battery,17.797518847941944
1733,2025-04-21 11:24:36.978477,94971.05667321617,2320.370381518695,10,4,82.92068194003448,0.9077307206759404,12.325489781308747,67.51093715915844,13.941352269261102,SUV,Petrol,North,Rural,Cold,0,nan,260.07962852905865
1484,2025-12-08 11:24:36.978477,153041.5902283049,4957.118701742732,3,0,77.98248883301811,0.5641131188910661,,81.48479232249908,13.769969270367655,Truck,Diesel,West,Rural,Normal,0,nan,178.94062878131763
1406,2026-01-19 11:24:36.978477,164124.4056048409,3715.18835939012,11,4,88.66244577905448,0.6522536507002915,11.399932000569697,69.75374770940476,12.926937688481404,Sedan,Diesel,South,Urban,Rainy,1,Battery,19.438578830698106
1230,2025-01-27 11:24:36.978477,130143.74025458403,4496.976506588034,4,4,99.5413958049037,0.65864063599569,11.778230551837124,102.9506788605986,14.716024081336796,Van,Diesel,North,Highway,Normal,1,Cooling System,21.151326038420287
1748,2025-12-02 11:24:36.978477,96822.52432811675,3286.484999244367,9,0,112.42198509971772,0.31223526422333553,12.622368510657829,65.59231807724485,10.425082383904918,Van,Electric,East,Highway,Rainy,0,nan,210.0744571184805
